time-(s),x-position-(m),y-position-(m),z-position-(m),roll-(rad),pitch-(rad),yaw-(rad),x-velocity-(m/s),y-velocity-(m/s),z-velocity-(m/s),x-angular-velocity-(rad/s),y-angular-velocity-(rad/s),z-angular-velocity-(rad/s)
11.97,-6.6546399999999934,-0.2508155217391305,0.0,0.0,0.0,-0.014474430434782273,1.978352608695652,0.0,0.0,0.0,0.0,0.09794474347826396
11.98,-6.642685999999996,-0.25093160000000003,0.0,0.0,0.0,-0.01385610999999978,1.978216,0.0,0.0,0.0,0.0,0.10482070000000292
11.99,-6.614774222222224,-0.25115713333333334,0.0,0.0,0.0,-0.012287757777777908,1.9781813333333331,0.0,0.0,0.0,0.0,0.1140681111111111
12.0,-6.602937619047618,-0.2512347619047619,0.0,0.0,0.0,-0.011594057142857076,1.9782209523809524,0.0,0.0,0.0,0.0,0.11645154761904808
12.01,-6.577765818181819,-0.2513655454545454,0.0,0.0,0.0,-0.010088808727272757,1.978383090909091,0.0,0.0,0.0,0.0,0.11991723636363644
12.02,-6.563403846153851,-0.2514196153846154,0.0,0.0,0.0,-0.009202461538461815,1.9785207692307691,0.0,0.0,0.0,0.0,0.1204049999999986
12.03,-6.537292745098042,-0.25148356862745097,0.0,0.0,0.0,-0.0075988445098041,1.9788619607843136,0.0,0.0,0.0,0.0,0.12179309803921624
12.04,-6.524610487804881,-0.2515047317073171,0.0,0.0,0.0,-0.006882760487805004,1.9790639024390242,0.0,0.0,0.0,0.0,0.0987177682926948
12.05,-6.503802164948453,-0.2515640412371134,0.0,0.0,0.0,-0.006228467319587626,1.9794286597938144,0.0,0.0,0.0,0.0,0.0275935926804112
12.06,-6.489009999999995,-0.2516354666666667,0.0,0.0,0.0,-0.0061651993333333484,1.9796846666666668,0.0,0.0,0.0,0.0,-0.0008007093333404194
12.07,-6.458650000000001,-0.2518312,0.0,0.0,0.0,-0.006482287999999972,1.980216,0.0,0.0,0.0,0.0,-0.03463993999999936
12.08,-6.446040526315791,-0.2519296578947368,0.0,0.0,0.0,-0.006741701315789442,1.9803968421052631,0.0,0.0,0.0,0.0,-0.041724744736840964
12.09,-6.418888627450983,-0.25216770588235293,0.0,0.0,0.0,-0.007393737843137201,1.9806833333333334,0.0,0.0,0.0,0.0,-0.0519898745098039
12.1,-6.405180000000005,-0.25230179999999996,0.0,0.0,0.0,-0.0077745309999998945,1.980777,0.0,0.0,0.0,0.0,-0.05439188999999829
12.11,-6.3800554901960815,-0.25256694117647055,0.0,0.0,0.0,-0.008487535882352846,1.9808513725490196,0.0,0.0,0.0,0.0,-0.058070937254902394
12.12,-6.365567000000004,-0.25272819999999996,0.0,0.0,0.0,-0.008885896999999919,1.9807880000000002,0.0,0.0,0.0,0.0,-0.045682690000008214
12.13,-6.338769387755099,-0.2529968571428572,0.0,0.0,0.0,-0.00909897836734693,1.9803391836734692,0.0,0.0,0.0,0.0,0.022092116326540578
12.14,-6.325621951219508,-0.25309804878048786,0.0,0.0,0.0,-0.008856551463414509,1.9800568292682925,0.0,0.0,0.0,0.0,0.05369222682927359
12.15,-6.299040425531914,-0.253242,0.0,0.0,0.0,-0.007865837659574456,1.9796248936170213,0.0,0.0,0.0,0.0,0.08999380638297913
12.16,-6.2858682499999965,-0.253288625,0.0,0.0,0.0,-0.007238767749999816,1.97955325,0.0,0.0,0.0,0.0,0.10050659750000111
12.17,-6.258736086956524,-0.2533363913043478,0.0,0.0,0.0,-0.005778320869565286,1.9796365217391305,0.0,0.0,0.0,0.0,0.11293265217391228
12.18,-6.246617692307698,-0.25333876923076926,0.0,0.0,0.0,-0.005082798461538768,1.9797284615384616,0.0,0.0,0.0,0.0,0.11613453846153868
12.19,-6.218830000000002,-0.25330353333333333,0.0,0.0,0.0,-0.0034329671111112277,1.980052,0.0,0.0,0.0,0.0,0.12053766666666592
12.2,-6.207378421052636,-0.25327257894736843,0.0,0.0,0.0,-0.002738619210526587,1.9802342105263158,0.0,0.0,0.0,0.0,0.12158984210526387
12.21,-6.180250425531912,-0.2531791063829787,0.0,0.0,0.0,-0.0012625011063828568,1.9807802127659575,0.0,0.0,0.0,0.0,0.06654975957445654
12.22,-6.1674115384615344,-0.25315553846153843,0.0,0.0,0.0,-0.0009465338461538263,1.9810776923076925,0.0,0.0,0.0,0.0,0.02752159415383805
12.23,-6.140202340425533,-0.25315612765957446,0.0,0.0,0.0,-0.0009264253829787213,1.98173,0.0,0.0,0.0,0.0,-0.019441679999999042
12.24,-6.127781538461535,-0.2531737692307693,0.0,0.0,0.0,-0.0010803385384616291,1.9820153846153847,0.0,0.0,0.0,0.0,-0.03195803846154052
12.25,-6.103304745762713,-0.25323737288135595,0.0,0.0,0.0,-0.001580302372881318,1.9825315254237288,0.0,0.0,0.0,0.0,-0.04590180338982916
12.26,-6.088128461538466,-0.2532903846153846,0.0,0.0,0.0,-0.0019376338461536968,1.9828115384615383,0.0,0.0,0.0,0.0,-0.0520160461538461
12.27,-6.063016111111111,-0.25340424074074075,0.0,0.0,0.0,-0.00263206796296296,1.9831949999999998,0.0,0.0,0.0,0.0,-0.056575964814814764
12.28,-6.048621000000004,-0.25347929999999996,0.0,0.0,0.0,-0.0030356479999998514,1.9833729999999998,0.0,0.0,0.0,0.0,-0.05894437000000066
12.29,-6.022042400000004,-0.25364272,0.0,0.0,0.0,-0.0038324015999999126,1.983616,0.0,0.0,0.0,0.0,-0.060554683999999005
12.3,-6.010321538461536,-0.2537213846153846,0.0,0.0,0.0,-0.0041764246153847065,1.9836907692307693,0.0,0.0,0.0,0.0,-0.061693261538461
12.31,-5.982721333333331,-0.2539299555555556,0.0,0.0,0.0,-0.005035656000000055,1.9837786666666666,0.0,0.0,0.0,0.0,-0.06173614222222276
12.32,-5.969277999999998,-0.25404010000000005,0.0,0.0,0.0,-0.005444218000000062,1.983763,0.0,0.0,0.0,0.0,-0.0623298899999996
12.33,-5.94217,-0.25428133333333336,0.0,0.0,0.0,-0.006288133333333334,1.9834800000000001,0.0,0.0,0.0,0.0,-0.06246616666666667
12.34,-5.929611000000004,-0.2544009,0.0,0.0,0.0,-0.006676150999999844,1.9832290000000001,0.0,0.0,0.0,0.0,-0.06271268000000103
12.35,-5.90251,-0.2546603333333333,0.0,0.0,0.0,-0.007328826666666666,1.9824733333333333,0.0,0.0,0.0,0.0,-0.0055148
12.36,-5.889954000000005,-0.254752,0.0,0.0,0.0,-0.007253475000000115,1.9820680000000002,0.0,0.0,0.0,0.0,0.03320014999999131
12.37,-5.863160434782616,-0.25487986956521735,0.0,0.0,0.0,-0.006446159565217632,1.9813656521739131,0.0,0.0,0.0,0.0,0.08022852173911982
12.38,-5.850174615384612,-0.2549153076923077,0.0,0.0,0.0,-0.00588592999999978,1.98119,0.0,0.0,0.0,0.0,0.09373661538461746
12.39,-5.822672173913042,-0.25493817391304346,0.0,0.0,0.0,-0.004470761304347776,1.9811347826086956,0.0,0.0,0.0,0.0,0.10979400000000067
12.4,-5.811111627906974,-0.2549293953488372,0.0,0.0,0.0,-0.0038268711627905327,1.9811834883720931,0.0,0.0,0.0,0.0,0.11388627906976748
12.41,-5.783623333333334,-0.254874,0.0,0.0,0.0,-0.0023096766666666664,1.98141,0.0,0.0,0.0,0.0,0.09067066666666668
12.42,-5.7714297435897475,-0.2548529487179487,0.0,0.0,0.0,-0.0018431353846154843,1.9815561538461537,0.0,0.0,0.0,0.0,0.061245864102575855
12.43,-5.745233207547171,-0.2548488867924528,0.0,0.0,0.0,-0.001511516981132069,1.9819371698113206,0.0,0.0,0.0,0.0,-0.001304466037733664
12.44,-5.731642631578952,-0.25486871052631577,0.0,0.0,0.0,-0.0015948097368420693,1.9821410526315788,0.0,0.0,0.0,0.0,-0.01971394999999495
12.45,-5.704065531914894,-0.2549447021276596,0.0,0.0,0.0,-0.002051971702127644,1.9825102127659575,0.0,0.0,0.0,0.0,-0.041325225531914686
12.46,-5.691638461538457,-0.2549923076923077,0.0,0.0,0.0,-0.002334690000000086,1.9826484615384616,0.0,0.0,0.0,0.0,-0.04689154615384853
12.47,-5.668163050847457,-0.2551010677966102,0.0,0.0,0.0,-0.0029269562711864536,1.9828537288135593,0.0,0.0,0.0,0.0,-0.05428904406779659
12.48,-5.652130999999995,-0.25519090000000005,0.0,0.0,0.0,-0.0033941390000001084,1.982954,0.0,0.0,0.0,0.0,-0.05594291000000156
12.49,-5.624895102040817,-0.25536495918367347,0.0,0.0,0.0,-0.004192870408163255,1.9830302040816326,0.0,0.0,0.0,0.0,-0.058573489795918414
12.5,-5.613201578947372,-0.2554483684210526,0.0,0.0,0.0,-0.004550335263157818,1.9830084210526315,0.0,0.0,0.0,0.0,-0.05893198421052549
12.51,-5.584673829787235,-0.2556716595744681,0.0,0.0,0.0,-0.005419458723404199,1.9827093617021276,0.0,0.0,0.0,0.0,-0.06005164255319183
12.52,-5.57659087912088,-0.25573925274725273,0.0,0.0,0.0,-0.005668471648351625,1.982563956043956,0.0,0.0,0.0,0.0,-0.05463403296703531
12.53,-5.553404852941179,-0.2559133676470588,0.0,0.0,0.0,-0.005991985000000008,1.9819954411764706,0.0,0.0,0.0,0.0,-0.002959216176479273
12.54,-5.5388427536231895,-0.25600289855072467,0.0,0.0,0.0,-0.005942084637681183,1.9816928985507247,0.0,0.0,0.0,0.0,0.04402760289854973
12.55,-5.507349245283014,-0.2560845283018868,0.0,0.0,0.0,-0.004793007547169608,1.9809564150943395,0.0,0.0,0.0,0.0,0.08831665283019509
12.56,-5.493556999999996,-0.25609319999999997,0.0,0.0,0.0,-0.004151706999999754,1.980796,0.0,0.0,0.0,0.0,0.1001453200000015
12.57,-5.466483333333334,-0.2560593333333333,0.0,0.0,0.0,-0.0026950733333333332,1.98089,0.0,0.0,0.0,0.0,0.11251633333333333
12.58,-5.453936999999998,-0.2560243,0.0,0.0,0.0,-0.0019798999999998896,1.980987,0.0,0.0,0.0,0.0,0.11608899999999993
12.59,-5.426582340425533,-0.25592270212765955,0.0,0.0,0.0,-0.0005528410212766218,1.9813106382978725,0.0,0.0,0.0,0.0,0.06216378297872593
12.6,-5.41416461538462,-0.25589576923076923,0.0,0.0,0.0,-0.0002694190000000189,1.9815076923076922,0.0,0.0,0.0,0.0,0.025556473230778472
12.61,-5.386955531914895,-0.255884,0.0,0.0,0.0,-0.0002689812765957422,1.9819746808510639,0.0,0.0,0.0,0.0,-0.020469886808509696
12.62,-5.374681000000004,-0.2558954,0.0,0.0,0.0,-0.0004251695999999027,1.98217,0.0,0.0,0.0,0.0,-0.032655379999997895
12.63,-5.347012173913037,-0.2559533043478261,0.0,0.0,0.0,-0.0009934188695653373,1.9825608695652175,0.0,0.0,0.0,0.0,-0.04834925652174329
12.64,-5.335030999999995,-0.2559901,0.0,0.0,0.0,-0.0012913900000001359,1.982703,0.0,0.0,0.0,0.0,-0.05234241000000003
12.65,-5.3077951020408145,-0.2560985510204082,0.0,0.0,0.0,-0.002041211428571478,1.9829442857142858,0.0,0.0,0.0,0.0,-0.05752917959183752
12.66,-5.295218461538457,-0.25615853846153847,0.0,0.0,0.0,-0.0024037569230770644,1.9830176923076923,0.0,0.0,0.0,0.0,-0.05907053846153782
12.67,-5.268539795918366,-0.25630583673469387,0.0,0.0,0.0,-0.003203599387755117,1.98309306122449,0.0,0.0,0.0,0.0,-0.06072033469387772
12.68,-5.25521525,-0.25638885,0.0,0.0,0.0,-0.003606702750000015,1.98306425,0.0,0.0,0.0,0.0,-0.06137685999999991
12.69,-5.228473043478261,-0.256575,0.0,0.0,0.0,-0.004428625652173904,1.9827743478260869,0.0,0.0,0.0,0.0,-0.06205551521739122
12.7,-5.216061000000004,-0.2566692,0.0,0.0,0.0,-0.004810335999999844,1.9825350000000002,0.0,0.0,0.0,0.0,-0.06237687000000101
12.71,-5.188685531914887,-0.2568786382978724,0.0,0.0,0.0,-0.0054629563829788055,1.9818114893617018,0.0,0.0,0.0,0.0,-0.004188712765929498
12.72,-5.176625526315784,-0.256943552631579,0.0,0.0,0.0,-0.0053887231578946026,1.9814549999999997,0.0,0.0,0.0,0.0,0.032914394736852204
12.73,-5.149199782608696,-0.2570216304347826,0.0,0.0,0.0,-0.004560021521739142,1.9808545652173914,0.0,0.0,0.0,0.0,0.08092366739130384
12.74,-5.136644615384611,-0.2570319230769231,0.0,0.0,0.0,-0.004014450769230549,1.980753846153846,0.0,0.0,0.0,0.0,0.09375183076923284
12.75,-5.1109752830188695,-0.2570062830188679,0.0,0.0,0.0,-0.002690256415094415,1.9807943396226415,0.0,0.0,0.0,0.0,0.10856877358490466
12.76,-5.097187000000004,-0.2569709,0.0,0.0,0.0,-0.0019297790000002725,1.9808780000000001,0.0,0.0,0.0,0.0,0.11387989999999995
12.77,-5.069700625000001,-0.2568626875,0.0,0.0,0.0,-0.00041868931250004383,1.981155,0.0,0.0,0.0,0.0,0.08993047500000162
12.78,-5.057225609756102,-0.25681834146341465,0.0,0.0,0.0,4.673243902425495e-05,1.9813314634146342,0.0,0.0,0.0,0.0,0.05903824634147936
12.79,-5.029725909090911,-0.2567661363636364,0.0,0.0,0.0,0.0003511146818181896,1.9817895454545453,0.0,0.0,0.0,0.0,-0.004201670454542811
12.8,-5.017771538461534,-0.256762,0.0,0.0,0.0,0.0002733212307691948,1.9819915384615385,0.0,0.0,0.0,0.0,-0.020144430769235847
12.81,-4.991365199999999,-0.25678504,0.0,0.0,0.0,-0.000160416920000028,1.9824248,0.0,0.0,0.0,0.0,-0.04104409600000037
12.82,-4.978280999999998,-0.2568106,0.0,0.0,0.0,-0.00046002140000003615,1.982624,0.0,0.0,0.0,0.0,-0.046788550000001004
12.83,-4.95118,-0.25688866666666665,0.0,0.0,0.0,-0.0011656253333333334,1.9829866666666667,0.0,0.0,0.0,0.0,-0.05411673333333333
12.84,-4.938621000000004,-0.2569355,0.0,0.0,0.0,-0.0015222629999998916,1.98313,0.0,0.0,0.0,0.0,-0.05592676999999844
12.85,-4.911670227272727,-0.2570565454545454,0.0,0.0,0.0,-0.0023110268181818303,1.9833820454545454,0.0,0.0,0.0,0.0,-0.05860858181818176
12.86,-4.89880538461539,-0.25712430769230765,0.0,0.0,0.0,-0.0027011669230767965,1.9834738461538461,0.0,0.0,0.0,0.0,-0.05916569230769095
12.87,-4.872627647058827,-0.25727982352941176,0.0,0.0,0.0,-0.003495076274509709,1.9836001960784313,0.0,0.0,0.0,0.0,-0.060352445098039796
12.88,-4.859496842105258,-0.2573672105263158,0.0,0.0,0.0,-0.003906634473684347,1.9836357894736842,0.0,0.0,0.0,0.0,-0.060234450000001306
12.89,-4.831898723404254,-0.257569255319149,0.0,0.0,0.0,-0.004758872340425594,1.9835955319148937,0.0,0.0,0.0,0.0,-0.06072872340425492
12.9,-4.8194653846153805,-0.25766861538461544,0.0,0.0,0.0,-0.005146227692307804,1.9834807692307692,0.0,0.0,0.0,0.0,-0.060780715384616414
12.91,-4.794192545454545,-0.2578856363636364,0.0,0.0,0.0,-0.0059238309090908926,1.9830530909090909,0.0,0.0,0.0,0.0,-0.06144712000000011
12.92,-4.779615609756097,-0.2580169024390244,0.0,0.0,0.0,-0.006340988780487822,1.982709268292683,0.0,0.0,0.0,0.0,-0.047432163414632536
12.93,-4.752585531914894,-0.2582269574468085,0.0,0.0,0.0,-0.006569515319148938,1.9819251063829788,0.0,0.0,0.0,0.0,0.022671648936168128
12.94,-4.740942439024393,-0.2582911219512195,0.0,0.0,0.0,-0.0063689765853659555,1.9816219512195123,0.0,0.0,0.0,0.0,0.05136666585365412
12.95,-4.7137953191489395,-0.258376,0.0,0.0,0.0,-0.005369959148936308,1.981236170212766,0.0,0.0,0.0,0.0,0.08900027872339987
12.96,-4.7003487804878015,-0.25839204878048777,0.0,0.0,0.0,-0.004737734634146143,1.9812221951219513,0.0,0.0,0.0,0.0,0.10011004390244024
12.97,-4.674026041666666,-0.2583757916666667,0.0,0.0,0.0,-0.0033227993749999525,1.9813797916666667,0.0,0.0,0.0,0.0,0.1121949166666672
12.98,-4.661272631578942,-0.2583488947368421,0.0,0.0,0.0,-0.002599907105262836,1.981518157894737,0.0,0.0,0.0,0.0,0.11603544736842085
12.99,-4.633402173913045,-0.25826304347826085,0.0,0.0,0.0,-0.0011482366956522285,1.981981304347826,0.0,0.0,0.0,0.0,0.06099269565217917
13.0,-4.621271538461537,-0.25824446153846153,0.0,0.0,0.0,-0.0008768778461538408,1.9822446153846154,0.0,0.0,0.0,0.0,0.025562345230766587
13.01,-4.594892553191488,-0.2582486595744681,0.0,0.0,0.0,-0.000872952829787239,1.9828763829787235,0.0,0.0,0.0,0.0,-0.0192053814042572
13.02,-4.581771000000004,-0.2582683,0.0,0.0,0.0,-0.0010323227999999027,1.983188,0.0,0.0,0.0,0.0,-0.03263638999999789
13.03,-4.554381914893618,-0.2583428085106383,0.0,0.0,0.0,-0.0015948023404255198,1.983782340425532,0.0,0.0,0.0,0.0,-0.04814489361702086
13.04,-4.543798571428574,-0.25838007142857145,0.0,0.0,0.0,-0.0018458607142856403,1.983987142857143,0.0,0.0,0.0,0.0,-0.05232544285714284
13.05,-4.514408260869559,-0.258514,0.0,0.0,0.0,-0.0026587056521740655,1.984471739130435,0.0,0.0,0.0,0.0,-0.057701769565219815
13.06,-4.502623947368416,-0.25857731578947374,0.0,0.0,0.0,-0.0029984721052633318,1.9846294736842107,0.0,0.0,0.0,0.0,-0.05913488421052553
13.07,-4.476535094339624,-0.2587376603773585,0.0,0.0,0.0,-0.0037854741509433572,1.9849026415094337,0.0,0.0,0.0,0.0,-0.06045563962264107
13.08,-4.462860243902437,-0.25882990243902443,0.0,0.0,0.0,-0.004191608048780561,1.9850021951219512,0.0,0.0,0.0,0.0,-0.06153294390243859
13.09,-4.435305106382979,-0.25903812765957446,0.0,0.0,0.0,-0.005039927659574451,1.985100425531915,0.0,0.0,0.0,0.0,-0.06211017872340409
13.1,-4.423015000000004,-0.25913909999999996,0.0,0.0,0.0,-0.005418129999999845,1.9850889999999999,0.0,0.0,0.0,0.0,-0.062395960000001
13.11,-4.396156734693881,-0.2593779387755102,0.0,0.0,0.0,-0.006255655918367237,1.9848048979591837,0.0,0.0,0.0,0.0,-0.062457285714284695
13.12,-4.383526842105267,-0.2594977631578947,0.0,0.0,0.0,-0.006643844736841958,1.9845323684210527,0.0,0.0,0.0,0.0,-0.06281720000000098
13.13,-4.356616666666663,-0.25977181250000003,0.0,0.0,0.0,-0.007488777916666761,1.9836985416666666,0.0,0.0,0.0,0.0,-0.06263713541666752
13.14,-4.343488461538458,-0.2599131538461539,0.0,0.0,0.0,-0.00789486846153861,1.9831846153846153,0.0,0.0,0.0,0.0,-0.06289546923076823
13.15,-4.316265531914895,-0.26020785106382976,0.0,0.0,0.0,-0.008547623191489355,1.9819359574468085,0.0,0.0,0.0,0.0,-0.004423038297874944
13.16,-4.303996999999998,-0.26031220000000005,0.0,0.0,0.0,-0.008469067999999955,1.9813439999999998,0.0,0.0,0.0,0.0,0.03320591000000348
13.17,-4.276786521739131,-0.26047541304347827,0.0,0.0,0.0,-0.007646560217391316,1.9803495652173913,0.0,0.0,0.0,0.0,0.08090840652173863
13.18,-4.264598421052636,-0.2605237631578947,0.0,0.0,0.0,-0.007120207894737062,1.9801481578947369,0.0,0.0,0.0,0.0,0.0935677868421032
13.19,-4.237049148936171,-0.2605811063829787,0.0,0.0,0.0,-0.005700764893617053,1.9801312765957446,0.0,0.0,0.0,0.0,0.10956457446808468
13.2,-4.22537594594595,-0.26058694594594595,0.0,0.0,0.0,-0.005053262162162369,1.980214054054054,0.0,0.0,0.0,0.0,0.11383878378378375
13.21,-4.197860425531911,-0.2605555531914894,0.0,0.0,0.0,-0.0034365755319147357,1.9805710638297873,0.0,0.0,0.0,0.0,0.11903172340425643
13.22,-4.185176999999995,-0.2605234,0.0,0.0,0.0,-0.002677939999999714,1.980806,0.0,0.0,0.0,0.0,0.12073219999999933
13.23,-4.15934924528302,-0.26043616981132073,0.0,0.0,0.0,-0.0012702315849057238,1.981426037735849,0.0,0.0,0.0,0.0,0.07058712830189284
13.24,-4.145553999999999,-0.26040959999999996,0.0,0.0,0.0,-0.0009104066999999918,1.9818230000000001,0.0,0.0,0.0,0.0,0.027538360599996585
13.25,-4.118325102040816,-0.26041073469387754,0.0,0.0,0.0,-0.0008917804285714276,1.982640612244898,0.0,0.0,0.0,0.0,-0.019357189142856706
13.26,-4.105901000000004,-0.2604284,0.0,0.0,0.0,-0.001043617499999904,1.982998,0.0,0.0,0.0,0.0,-0.03198211999999783
13.27,-4.0789340425531915,-0.2604989361702128,0.0,0.0,0.0,-0.0015914804255319208,1.983706595744681,0.0,0.0,0.0,0.0,-0.04750933191489383
13.28,-4.066228000000005,-0.2605444,0.0,0.0,0.0,-0.0019009459999998646,1.9839959999999999,0.0,0.0,0.0,0.0,-0.05206396999999995
13.29,-4.039113333333338,-0.26066666666666666,0.0,0.0,0.0,-0.0026447066666665494,1.9845166666666665,0.0,0.0,0.0,0.0,-0.057327233333331444
13.3,-4.026544999999995,-0.26073330000000006,0.0,0.0,0.0,-0.0030045220000001487,1.9847139999999999,0.0,0.0,0.0,0.0,-0.058983629999999336
13.31,-3.9992728260869566,-0.26090021739130437,0.0,0.0,0.0,-0.003819186086956513,1.9850380434782608,0.0,0.0,0.0,0.0,-0.06079017826086947
13.32,-3.9866923076923033,-0.2609858461538462,0.0,0.0,0.0,-0.0041993430769232225,1.985143076923077,0.0,0.0,0.0,0.0,-0.06141686923076837
13.33,-3.9602797872340414,-0.26118474468085107,0.0,0.0,0.0,-0.0050143140425532255,1.9852782978723404,0.0,0.0,0.0,0.0,-0.06185957446808543
13.34,-3.947501282051286,-0.26128892307692303,0.0,0.0,0.0,-0.005402119999999869,1.9853028205128205,0.0,0.0,0.0,0.0,-0.062451025641026475
13.35,-3.92001,-0.26153333333333334,0.0,0.0,0.0,-0.00625916,1.9851566666666667,0.0,0.0,0.0,0.0,-0.06250453333333333
13.36,-3.908168947368424,-0.2616451578947368,0.0,0.0,0.0,-0.0066214789473683176,1.9849773684210528,0.0,0.0,0.0,0.0,-0.0629221947368428
13.37,-3.8803166666666713,-0.26192866666666664,0.0,0.0,0.0,-0.007495873333333202,1.9843033333333335,0.0,0.0,0.0,0.0,-0.06272589999999881
13.38,-3.867255249999997,-0.26206977500000006,0.0,0.0,0.0,-0.007903016000000119,1.98389225,0.0,0.0,0.0,0.0,-0.06280422749999921
13.39,-3.8406499999999975,-0.2623576666666667,0.0,0.0,0.0,-0.008540200000000029,1.9829066666666666,0.0,0.0,0.0,0.0,-0.005609433333323338
13.4,-3.8283026315789423,-0.26246378947368426,0.0,0.0,0.0,-0.008470774210526182,1.982428684210526,0.0,0.0,0.0,0.0,0.03273863157895749
13.41,-3.801535199999999,-0.26262428,0.0,0.0,0.0,-0.0076666627999999615,1.9816476,0.0,0.0,0.0,0.0,0.07984931200000171
13.42,-3.788453999999998,-0.2626766,0.0,0.0,0.0,-0.007106284999999907,1.98147,0.0,0.0,0.0,0.0,0.09365218000000088
13.43,-3.7619016000000034,-0.26273219999999997,0.0,0.0,0.0,-0.005738248400000169,1.9814448,0.0,0.0,0.0,0.0,0.10905063999999774
13.44,-3.748671538461543,-0.2627383846153846,0.0,0.0,0.0,-0.005004156153846455,1.9815161538461539,0.0,0.0,0.0,0.0,0.11388899999999995
13.45,-3.721169130434784,-0.2627245217391304,0.0,0.0,0.0,-0.0035960739130435323,1.9818008695652174,0.0,0.0,0.0,0.0,0.05994280000000523
13.46,-3.708855609756094,-0.2627375853658536,0.0,0.0,0.0,-0.0033296707317073044,1.9819751219512196,0.0,0.0,0.0,0.0,0.02443067707316402
13.47,-3.681525217391298,-0.26281213043478263,0.0,0.0,0.0,-0.003338811304347852,1.9823886956521741,0.0,0.0,0.0,0.0,-0.02130018086957449
13.48,-3.6695439999999957,-0.262861,0.0,0.0,0.0,-0.0034959650000000978,1.982564,0.0,0.0,0.0,0.0,-0.032954730000002076
13.49,-3.642168723404256,-0.2630038510638298,0.0,0.0,0.0,-0.004061731063829775,1.9829165957446808,0.0,0.0,0.0,0.0,-0.04832135106382937
13.5,-3.6298909999999984,-0.2630797,0.0,0.0,0.0,-0.004366174000000054,1.983047,0.0,0.0,0.0,0.0,-0.05247012
13.51,-3.607675652173912,-0.2632362608695652,0.0,0.0,0.0,-0.004996267826086983,1.983255652173913,0.0,0.0,0.0,0.0,-0.05568755217391346
13.52,-3.591808474576274,-0.26335567796610165,0.0,0.0,0.0,-0.005421607627118534,1.9833886440677966,0.0,0.0,0.0,0.0,-0.059395547457627616
13.53,-3.566920750000003,-0.26357022499999994,0.0,0.0,0.0,-0.006189389499999914,1.98352325,0.0,0.0,0.0,0.0,-0.05973202999999904
13.54,-3.550408461538466,-0.2637212307692307,0.0,0.0,0.0,-0.006672220769230599,1.983332307692308,0.0,0.0,0.0,0.0,-0.061483253846154856
13.55,-3.525744827586203,-0.26396879310344834,0.0,0.0,0.0,-0.007442584482758715,1.9819096551724136,0.0,0.0,0.0,0.0,-0.061518686206897495
13.56,-3.511275384615379,-0.26412174358974366,0.0,0.0,0.0,-0.007876673589743779,1.9805099999999995,0.0,0.0,0.0,0.0,-0.06257976153846032
13.57,-3.4833069565217403,-0.2644224347826087,0.0,0.0,0.0,-0.008545335217391288,1.9767778260869568,0.0,0.0,0.0,0.0,-0.002608239130440261
13.58,-3.4711799999999986,-0.26452354761904767,0.0,0.0,0.0,-0.008454006666666635,1.9748585714285714,0.0,0.0,0.0,0.0,0.03434584285714523
13.59,-3.443711063829789,-0.26468421276595744,0.0,0.0,0.0,-0.007605655531914949,1.9702419148936172,0.0,0.0,0.0,0.0,0.08262394468084863
13.6,-3.43178461538462,-0.2647290769230769,0.0,0.0,0.0,-0.007074371538461798,1.96824076923077,0.0,0.0,0.0,0.0,0.0945693384615361
13.61,-3.404497391304349,-0.2647824782608696,0.0,0.0,0.0,-0.005649556956521805,1.9638065217391307,0.0,0.0,0.0,0.0,0.11036843478260781
13.62,-3.3924830769230816,-0.26478576923076924,0.0,0.0,0.0,-0.004967665384615686,1.9619430769230777,0.0,0.0,0.0,0.0,0.11430938461538466
13.63,-3.3659855319148906,-0.26475289361702126,0.0,0.0,0.0,-0.0033933189361700544,1.9580595744680847,0.0,0.0,0.0,0.0,0.1191369574468096
13.64,-3.353731428571426,-0.26472085714285715,0.0,0.0,0.0,-0.0026531528571427016,1.956368571428571,0.0,0.0,0.0,0.0,0.12071814285714244
13.65,-3.32674,-0.26461,0.0,0.0,0.0,-0.0009837833333333334,1.9528766666666666,0.0,0.0,0.0,0.0,0.12204866666666667
13.66,-3.314226923076919,-0.2645419230769231,0.0,0.0,0.0,-0.00020770661538434124,1.9513623076923072,0.0,0.0,0.0,0.0,0.12255569230769137
13.67,-3.287450212765958,-0.2643600425531915,0.0,0.0,0.0,0.001466522553191453,1.9483197872340428,0.0,0.0,0.0,0.0,0.12289223404255303
13.68,-3.275596842105267,-0.26426476315789477,0.0,0.0,0.0,0.0022066807894734106,1.9470581578947372,0.0,0.0,0.0,0.0,0.12310634210526417
13.69,-3.2490679591836775,-0.26401622448979595,0.0,0.0,0.0,0.0038766020408160917,1.9444153061224494,0.0,0.0,0.0,0.0,0.12284467346938674
13.7,-3.236159268292688,-0.2638793414634147,0.0,0.0,0.0,0.004684625609755766,1.9432119512195127,0.0,0.0,0.0,0.0,0.12296300000000125
13.71,-3.2098179591836713,-0.263565387755102,0.0,0.0,0.0,0.0063405648979593015,1.9409257142857141,0.0,0.0,0.0,0.0,0.12281977551020458
13.72,-3.197178249999997,-0.26339894999999997,0.0,0.0,0.0,0.0071348995000002175,1.9398994999999997,0.0,0.0,0.0,0.0,0.12277027499999918
